Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,response to molecule of bacterial origin (GO:0002237),2/73,0.1656330532612982,0.3198431373321621,0,0,2.806800398349694,5.046572271238703,PALM3;CD24
GO_Biological_Process_2021,positive regulation of JNK cascade (GO:0046330),2/73,0.1656330532612982,0.3198431373321621,0,0,2.806800398349694,5.046572271238703,GADD45A;TPD52L1
GO_Biological_Process_2021,positive regulation of synaptic transmission (GO:0050806),2/73,0.1656330532612982,0.3198431373321621,0,0,2.806800398349694,5.046572271238703,PLK2;SQSTM1
GO_Biological_Process_2021,negative regulation of protein binding (GO:0032091),2/74,0.1691768732048807,0.3250190100554887,0,0,2.7676767676767677,4.9176372087746785,MAP2;ACTB
GO_Biological_Process_2021,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",2/74,0.1691768732048807,0.3250190100554887,0,0,2.7676767676767677,4.9176372087746785,GADD45A;PLK2
GO_Biological_Process_2021,receptor-mediated endocytosis (GO:0006898),3/143,0.1725795861644545,0.3250190100554887,0,0,2.1385061638868748,3.7571345929995696,SPARC;CAV2;ACKR3
GO_Biological_Process_2021,monocarboxylic acid metabolic process (GO:0032787),3/143,0.1725795861644545,0.3250190100554887,0,0,2.1385061638868748,3.7571345929995696,ALDH1A3;SLC16A1;PTGR1
GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),2/75,0.1727335422229741,0.3250190100554887,0,0,2.72962501729625,4.793235424721277,EGLN3;CITED2
GO_Biological_Process_2021,positive regulation of immune response (GO:0050778),2/75,0.1727335422229741,0.3250190100554887,0,0,2.72962501729625,4.793235424721277,GRN;TGFB2
GO_Biological_Process_2021,atrioventricular valve morphogenesis (GO:0003181),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,TGFB2
GO_Biological_Process_2021,cardiac atrium morphogenesis (GO:0003209),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,TGFB2
GO_Biological_Process_2021,regulation of centriole replication (GO:0046599),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,PLK2
GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,PPIA
GO_Biological_Process_2021,regulation of epithelial cell differentiation (GO:0030856),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,CD24
GO_Biological_Process_2021,regulation of neuroinflammatory response (GO:0150077),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,NUPR1
GO_Biological_Process_2021,dopamine metabolic process (GO:0042417),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,TGFB2
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,GADD45A
GO_Biological_Process_2021,endocardial cushion morphogenesis (GO:0003203),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,TGFB2
GO_Biological_Process_2021,epoxygenase P450 pathway (GO:0019373),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,CYP1B1
GO_Biological_Process_2021,regulation of T cell cytokine production (GO:0002724),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,CD55
GO_Biological_Process_2021,glycerolipid catabolic process (GO:0046503),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,PRDX6
GO_Biological_Process_2021,heart trabecula morphogenesis (GO:0061384),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,TGFB2
GO_Biological_Process_2021,histone deubiquitination (GO:0016578),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,USP22
GO_Biological_Process_2021,positive regulation of leukocyte activation (GO:0002696),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,WNT5A
GO_Biological_Process_2021,positive regulation of mitochondrial fission (GO:0090141),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,MFF
GO_Biological_Process_2021,positive regulation of monocyte chemotaxis (GO:0090026),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,SERPINE1
GO_Biological_Process_2021,striated muscle cell differentiation (GO:0051146),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,PLD3
GO_Biological_Process_2021,"synaptic transmission, cholinergic (GO:0007271)",1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,NQO1
GO_Biological_Process_2021,prostaglandin biosynthetic process (GO:0001516),1/19,0.1739023671527052,0.3250190100554887,0,0,5.522613065326633,9.66049300943,MIF
GO_Biological_Process_2021,regulation of BMP signaling pathway (GO:0030510),2/76,0.1763024531867548,0.3274807238554955,0,0,2.6926016926016927,4.6731563780160865,FSTL1;SKIL
GO_Biological_Process_2021,cell morphogenesis involved in neuron differentiation (GO:0048667),2/76,0.1763024531867548,0.3274807238554955,0,0,2.6926016926016927,4.6731563780160865,MAP2;ACTB
GO_Biological_Process_2021,cellular response to hormone stimulus (GO:0032870),2/76,0.1763024531867548,0.3274807238554955,0,0,2.6926016926016927,4.6731563780160865,STAT3;NR3C1
GO_Biological_Process_2021,positive regulation of interleukin-6 production (GO:0032755),2/76,0.1763024531867548,0.3274807238554955,0,0,2.6926016926016927,4.6731563780160865,WNT5A;STAT3
GO_Biological_Process_2021,protein import into nucleus (GO:0006606),2/76,0.1763024531867548,0.3274807238554955,0,0,2.6926016926016927,4.6731563780160865,RPL23;STAT3
GO_Biological_Process_2021,cellular response to lipid (GO:0071396),4/219,0.1769921987736085,0.3283585331849031,0,0,1.8590412909349787,3.2192081489251523,SERPINE1;WNT5A;SPP1;NR3C1
GO_Biological_Process_2021,neutrophil migration (GO:1990266),2/77,0.1798830098073791,0.3302671878672938,0,0,2.656565656565657,4.5572017962830635,TGFB2;PPIA
GO_Biological_Process_2021,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),2/77,0.1798830098073791,0.3302671878672938,0,0,2.656565656565657,4.5572017962830635,TGFB2;FN1
GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),4/221,0.1809460437511027,0.3302671878672938,0,0,1.8417191761497225,3.1485227916603047,GRN;STAT3;NEDD9;LAMB1
GO_Biological_Process_2021,protein-DNA complex disassembly (GO:0032986),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,RPL23
GO_Biological_Process_2021,cardiac epithelial to mesenchymal transition (GO:0060317),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,TGFB2
GO_Biological_Process_2021,regulation of fibroblast growth factor receptor signaling pathway (GO:0040036),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,GPC1
GO_Biological_Process_2021,regulation of hippo signaling (GO:0035330),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,WWC1
GO_Biological_Process_2021,negative regulation of viral life cycle (GO:1903901),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,PPIA
GO_Biological_Process_2021,cortical actin cytoskeleton organization (GO:0030866),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,RAB13
GO_Biological_Process_2021,regulation of nuclear division (GO:0051783),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,CAV2
GO_Biological_Process_2021,embryonic digestive tract development (GO:0048566),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,TGFB2
GO_Biological_Process_2021,regulation of programmed necrotic cell death (GO:0062098),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,NUPR1
GO_Biological_Process_2021,regulation of protein kinase A signaling (GO:0010738),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,MIF
GO_Biological_Process_2021,positive regulation of activated T cell proliferation (GO:0042104),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,CD24
GO_Biological_Process_2021,positive regulation of alpha-beta T cell activation (GO:0046635),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,CD55
GO_Biological_Process_2021,growth hormone receptor signaling pathway (GO:0060396),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,STAT3
GO_Biological_Process_2021,positive regulation of heart contraction (GO:0045823),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,TGFB2
GO_Biological_Process_2021,positive regulation of hormone secretion (GO:0046887),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,SPP1
GO_Biological_Process_2021,xenobiotic transport (GO:0042908),1/20,0.182171186958547,0.3302671878672938,0,0,5.231684739486909,8.908556962758436,SLC7A5
GO_Biological_Process_2021,positive regulation of cytosolic calcium ion concentration (GO:0007204),3/147,0.1824961276969842,0.3304600539854374,0,0,2.0786802030456855,3.5358897451475033,ACKR3;CD24;CD55
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),8/547,0.1832417135132871,0.3310425238849921,0,0,1.4889455782312926,2.5266649464943503,IGFBP5;CITED2;CCDC85B;WNT5A;ID4;ID3;RPL13A;NR3C1
GO_Biological_Process_2021,negative regulation of blood vessel morphogenesis (GO:2000181),2/78,0.1834746263330842,0.3310425238849921,0,0,2.621477937267411,4.445184817601474,TGFB2;SPARC
GO_Biological_Process_2021,negative regulation of protein serine/threonine kinase activity (GO:0071901),2/78,0.1834746263330842,0.3310425238849921,0,0,2.621477937267411,4.445184817601474,GADD45A;HEG1
GO_Biological_Process_2021,response to cytokine (GO:0034097),3/150,0.1900319933080969,0.3333195229336948,0,0,2.035947373873407,3.380818543405686,STAT3;TIMP2;PTPN14
GO_Biological_Process_2021,acetylcholine receptor signaling pathway (GO:0095500),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,GNAQ
GO_Biological_Process_2021,negative regulation of cell communication (GO:0010648),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,IGFBP3
GO_Biological_Process_2021,androgen metabolic process (GO:0008209),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,SPP1
GO_Biological_Process_2021,autonomic nervous system development (GO:0048483),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,FN1
GO_Biological_Process_2021,beta-catenin destruction complex disassembly (GO:1904886),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,FZD2
GO_Biological_Process_2021,negative regulation of peptidyl-serine phosphorylation (GO:0033137),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,GADD45A
GO_Biological_Process_2021,negative regulation of response to wounding (GO:1903035),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,SERPINE1
GO_Biological_Process_2021,negative regulation of small GTPase mediated signal transduction (GO:0051058),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,TGFB2
GO_Biological_Process_2021,cellular response to steroid hormone stimulus (GO:0071383),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,NR3C1
GO_Biological_Process_2021,regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,CD55
GO_Biological_Process_2021,endocardial cushion development (GO:0003197),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,TGFB2
GO_Biological_Process_2021,heparan sulfate proteoglycan metabolic process (GO:0030201),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,GPC1
GO_Biological_Process_2021,positive regulation of immune system process (GO:0002684),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,TGFB2
GO_Biological_Process_2021,response to progesterone (GO:0032570),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,TGFB2
GO_Biological_Process_2021,histone ubiquitination (GO:0016574),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,USP22
GO_Biological_Process_2021,retinol metabolic process (GO:0042572),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,CYP1B1
GO_Biological_Process_2021,long-term synaptic potentiation (GO:0060291),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,PLK2
GO_Biological_Process_2021,positive regulation of T cell cytokine production (GO:0002726),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,CD55
GO_Biological_Process_2021,positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,IGFBP5
GO_Biological_Process_2021,vacuolar acidification (GO:0007035),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,GRN
GO_Biological_Process_2021,myotube differentiation (GO:0014902),1/21,0.1903576498347592,0.3333195229336948,0,0,4.969849246231155,8.244237447277422,PLD3
GO_Biological_Process_2021,negative regulation of cell cycle (GO:0045786),2/80,0.1906887482391839,0.3333195229336948,0,0,2.554001554001554,4.232268591096898,NUPR1;INHBA
GO_Biological_Process_2021,negative regulation of cellular response to growth factor stimulus (GO:0090288),2/80,0.1906887482391839,0.3333195229336948,0,0,2.554001554001554,4.232268591096898,GPC1;SKIL
GO_Biological_Process_2021,regulation of fat cell differentiation (GO:0045598),2/80,0.1906887482391839,0.3333195229336948,0,0,2.554001554001554,4.232268591096898,CCDC85B;WNT5A
GO_Biological_Process_2021,regulation of organelle organization (GO:0033043),2/80,0.1906887482391839,0.3333195229336948,0,0,2.554001554001554,4.232268591096898,MFF;SQSTM1
GO_Biological_Process_2021,response to interferon-gamma (GO:0034341),2/80,0.1906887482391839,0.3333195229336948,0,0,2.554001554001554,4.232268591096898,WNT5A;RPL13A
GO_Biological_Process_2021,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),2/81,0.1943101337404015,0.3392574159532184,0,0,2.521544559519243,4.131045868969444,EGLN3;IFT57
GO_Biological_Process_2021,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),2/82,0.1979403391192459,0.3406077284398303,0,0,2.48989898989899,4.033112516956104,GADD45A;ACTB
GO_Biological_Process_2021,negative regulation of B cell activation (GO:0050869),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,INHBA
GO_Biological_Process_2021,amino acid import (GO:0043090),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,SLC7A5
GO_Biological_Process_2021,negative regulation of phosphate metabolic process (GO:0045936),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,INHBA
GO_Biological_Process_2021,regulation of execution phase of apoptosis (GO:1900117),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,MTRNR2L1
GO_Biological_Process_2021,regulation of macrophage chemotaxis (GO:0010758),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,MIF
GO_Biological_Process_2021,regulation of membrane protein ectodomain proteolysis (GO:0051043),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,TIMP2
GO_Biological_Process_2021,organelle fusion (GO:0048284),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,MFF
GO_Biological_Process_2021,positive regulation of calcium ion transmembrane transporter activity (GO:1901021),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,VMP1
GO_Biological_Process_2021,glutamate metabolic process (GO:0006536),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,GLS
GO_Biological_Process_2021,positive regulation of peptidase activity (GO:0010952),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,GRN
GO_Biological_Process_2021,limb morphogenesis (GO:0035108),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,TGFB2
GO_Biological_Process_2021,lipid droplet organization (GO:0034389),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,PPIA
GO_Biological_Process_2021,membrane lipid metabolic process (GO:0006643),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,CYP1B1
GO_Biological_Process_2021,microglial cell activation (GO:0001774),1/22,0.1984625719282345,0.3406077284398303,0,0,4.732950466618808,7.653913334056085,GRN
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),12/908,0.1993761609243611,0.3417877044417619,0,0,1.34669452887538,2.17162839949624,TGFB2;CITED2;WWC1;SERPINE1;STAT3;WNT5A;INHBA;SMARCA1;NR3C1;TEAD1;SQSTM1;MET
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),4/231,0.2011412103951675,0.3440036005370527,0,0,1.7596871347658003,2.822094860805404,PLK2;STAT3;NUPR1;MET
GO_Biological_Process_2021,regulation of interleukin-1 beta production (GO:0032651),2/83,0.2015788294152306,0.3440036005370527,0,0,2.4590347923681257,3.938328060173813,WNT5A;STAT3
GO_Biological_Process_2021,regulation of Notch signaling pathway (GO:0008593),2/83,0.2015788294152306,0.3440036005370527,0,0,2.4590347923681257,3.938328060173813,TGFB2;STAT3
GO_Biological_Process_2021,long-chain fatty acid metabolic process (GO:0001676),2/83,0.2015788294152306,0.3440036005370527,0,0,2.4590347923681257,3.938328060173813,GSTM4;CYP1B1
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),3/155,0.2027633389651177,0.3456349137714295,0,0,1.9684744857066525,3.141125834684901,WNT5A;STAT3;PPIA
GO_Biological_Process_2021,response to insulin (GO:0032868),2/84,0.2052250792916977,0.3476703598147992,0,0,2.4289233801428924,3.84655954231675,RAB13;INHBB
GO_Biological_Process_2021,vascular transport (GO:0010232),2/84,0.2052250792916977,0.3476703598147992,0,0,2.4289233801428924,3.84655954231675,SLC7A5;SLC16A1
GO_Biological_Process_2021,negative regulation of G protein-coupled receptor signaling pathway (GO:0045744),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,MET
GO_Biological_Process_2021,regulation of interferon-gamma-mediated signaling pathway (GO:0060334),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,JAK1
GO_Biological_Process_2021,regulation of interleukin-4 production (GO:0032673),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,SLC7A5
GO_Biological_Process_2021,nucleotide metabolic process (GO:0009117),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,REXO2
GO_Biological_Process_2021,regulation of protein export from nucleus (GO:0046825),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,PTPN14
GO_Biological_Process_2021,regulation of supramolecular fiber organization (GO:1902903),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,MAP2
GO_Biological_Process_2021,positive regulation of interleukin-17 production (GO:0032740),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,SLC7A5
GO_Biological_Process_2021,positive regulation of mRNA processing (GO:0050685),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,PRDX6
GO_Biological_Process_2021,mitotic cell cycle checkpoint signaling (GO:0007093),1/23,0.2064867613185778,0.3476703598147992,0,0,4.517587939698492,7.126580711797677,PLK2
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),2/85,0.2088785730572049,0.3505265288151985,0,0,2.3995375441158573,3.7576810395091074,PLK2;INHBA
GO_Biological_Process_2021,positive regulation of protein catabolic process (GO:0045732),2/85,0.2088785730572049,0.3505265288151985,0,0,2.3995375441158573,3.7576810395091074,PLK2;WNT5A
GO_Biological_Process_2021,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",2/85,0.2088785730572049,0.3505265288151985,0,0,2.3995375441158573,3.7576810395091074,FZD2;WNT5A
GO_Biological_Process_2021,skeletal system development (GO:0001501),3/158,0.2104964360637212,0.3520300755124588,0,0,1.930080235794989,3.007618085016947,TGFB2;WNT5A;GNAS
GO_Biological_Process_2021,negative regulation of cellular amide metabolic process (GO:0034249),2/86,0.2125388044387241,0.3520300755124588,0,0,2.370851370851371,3.671573213687656,IGFBP5;RPL13A
GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),2/86,0.2125388044387241,0.3520300755124588,0,0,2.370851370851371,3.671573213687656,SLC7A5;INHBA
GO_Biological_Process_2021,regulation of neuron death (GO:1901214),2/86,0.2125388044387241,0.3520300755124588,0,0,2.370851370851371,3.671573213687656,EGLN3;WNT5A
GO_Biological_Process_2021,regulation of Ras protein signal transduction (GO:0046578),2/86,0.2125388044387241,0.3520300755124588,0,0,2.370851370851371,3.671573213687656,TGFB2;SQSTM1
GO_Biological_Process_2021,transport across blood-brain barrier (GO:0150104),2/86,0.2125388044387241,0.3520300755124588,0,0,2.370851370851371,3.671573213687656,SLC7A5;SLC16A1
GO_Biological_Process_2021,response to lipopolysaccharide (GO:0032496),3/159,0.2130886861186362,0.3520300755124588,0,0,1.9176103084732523,2.9647153446790657,SERPINE1;WNT5A;PALM3
GO_Biological_Process_2021,purine nucleotide metabolic process (GO:0006163),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,PRPS1
GO_Biological_Process_2021,negative regulation of NIK/NF-kappaB signaling (GO:1901223),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,TMSB4X
GO_Biological_Process_2021,negative regulation of protein depolymerization (GO:1901880),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,LIMA1
GO_Biological_Process_2021,negative regulation of protein tyrosine kinase activity (GO:0061099),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,GPRC5A
GO_Biological_Process_2021,negative regulation of synaptic transmission (GO:0050805),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,PLK2
GO_Biological_Process_2021,phospholipid catabolic process (GO:0009395),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,PRDX6
GO_Biological_Process_2021,regulation of ruffle assembly (GO:1900027),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,TACSTD2
GO_Biological_Process_2021,extracellular matrix assembly (GO:0085029),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,LAMB1
GO_Biological_Process_2021,positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,CITED2
GO_Biological_Process_2021,positive regulation of p38MAPK cascade (GO:1900745),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,GADD45A
GO_Biological_Process_2021,leukotriene metabolic process (GO:0006691),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,PTGR1
GO_Biological_Process_2021,positive regulation of protein targeting to membrane (GO:0090314),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,MFF
GO_Biological_Process_2021,positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511),1/24,0.2144310182188985,0.3520300755124588,0,0,4.320952589032117,6.653261007649563,CITED2
GO_Biological_Process_2021,regulation of ERK1 and ERK2 cascade (GO:0070372),4/238,0.2156633260335206,0.3536691420419558,0,0,1.706436420722135,2.6177362032251055,FN1;ACKR3;FBLN1;MIF
GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),6/404,0.2188070416751305,0.3583280979591831,0,0,1.5076931046987514,2.291037711530159,NCF2;CAV2;STAT3;NEDD9;MET;ACTB
GO_Biological_Process_2021,regulation of establishment of planar polarity (GO:0090175),2/88,0.2198775013707891,0.3583280979591831,0,0,2.315480385247827,3.5072227118932733,FZD2;WNT5A
GO_Biological_Process_2021,negative regulation of cellular carbohydrate metabolic process (GO:0010677),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,NUPR1
GO_Biological_Process_2021,receptor signaling pathway via STAT (GO:0097696),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,STAT3
GO_Biological_Process_2021,negative regulation of signaling (GO:0023057),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,IGFBP3
GO_Biological_Process_2021,regulation of mitochondrial fission (GO:0090140),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,MFF
GO_Biological_Process_2021,outflow tract septum morphogenesis (GO:0003148),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,TGFB2
GO_Biological_Process_2021,peroxisome organization (GO:0007031),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,MFF
GO_Biological_Process_2021,phosphatidylglycerol metabolic process (GO:0046471),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,LPCAT1
GO_Biological_Process_2021,response to dsRNA (GO:0043331),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,SLC3A2
GO_Biological_Process_2021,ribosomal large subunit assembly (GO:0000027),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,RPL3
GO_Biological_Process_2021,positive regulation of release of cytochrome c from mitochondria (GO:0090200),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,MFF
GO_Biological_Process_2021,positive regulation of T cell migration (GO:2000406),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,WNT5A
GO_Biological_Process_2021,positive regulation of vascular endothelial growth factor production (GO:0010575),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,CYP1B1
GO_Biological_Process_2021,ventricular cardiac muscle tissue development (GO:0003229),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,TPM1
GO_Biological_Process_2021,negative regulation of actin filament polymerization (GO:0030837),1/25,0.2222961348450487,0.3583280979591831,0,0,4.14070351758794,6.226561570384656,TMSB4X
GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),5/323,0.2229001454091566,0.3589190839815174,0,0,1.5708756652152878,2.357933677367205,IGFBP5;SERPINE1;TPM1;WNT5A;ACTB
GO_Biological_Process_2021,transforming growth factor beta receptor signaling pathway (GO:0007179),2/89,0.2235550003741977,0.3595905963465819,0,0,2.2887495646116336,3.428770706989903,TGFB2;ZYX
GO_Biological_Process_2021,membrane organization (GO:0061024),4/242,0.2240891105784181,0.3600666686445996,0,0,1.677413822671926,2.5089271299881295,FNBP1;WNT5A;ACTB;SPTBN1
GO_Biological_Process_2021,negative regulation of translation (GO:0017148),2/90,0.2272373036176318,0.3647375828767085,0,0,2.2626262626262625,3.352670034774279,IGFBP5;RPL13A
GO_Biological_Process_2021,purine-containing compound biosynthetic process (GO:0072522),1/26,0.2300828957266827,0.3654257755659079,0,0,3.974874371859297,5.840344997302112,PRPS1
