gene,connectivity_raw,connectivity_variance_normalized
FGFR1OP,0.015156870818032771,0.05553284516389641
RP11-388B24.4,0.0060886465263743535,0.0555314495399807
BAK1,0.013055591230526981,0.055531192279688606
RPS4XP20,0.006164514336210785,0.05552873931151519
ZNF575,0.009964072564015334,0.05552768858211694
ATXN7L3,0.021119759398443533,0.05552418287881453
FAM103A1,0.00887294690536853,0.055519740939910196
NCOA5,0.019042490048930404,0.05551495133088123
RP1-151F17.1,0.002666670752766483,0.05551295467151581
ZNF853,0.010755958981472647,0.05551283768575099
RP11-38M8.1,0.010734168963315615,0.055511832156204026
LMBR1,0.022272018167455533,0.05550835067361978
CACNG6,0.007835181737679515,0.055505861419953915
IL12A,0.003103972089120436,0.05550525380509958
KLHL3,0.010871973483842867,0.055502236578271635
RP11-312J18.5,0.012484248699702672,0.05549909114675567
ZNF606,0.011175010740797508,0.05549456446572763
LINC00910,0.010676325127269685,0.05549407799498392
AL627309.1,0.01131444070475552,0.055493407275585965
RPL13AP25,0.007559998320538441,0.05549262253343451
RP11-39C10.1,0.006912588974414108,0.055478210091834
POC1B-GALNT4,0.01415636249134769,0.05547790584881884
RP11-44F14.8,0.006778432008190515,0.0554752068240816
AKR1B15,0.006413612071548815,0.055469243361137906
EIF4BP6,0.011804052240472922,0.05546817486886667
PM20D2,0.034112307731186266,0.055466619318314425
KLHL23,0.01614862536589845,0.05546535347935944
RP11-574K11.5,0.005673613192394558,0.055463102477128455
FBP1,0.02393043568999811,0.05546037197356156
SRP72P1,0.005061708616104197,0.055459444434524476
DAW1,0.006892455938030959,0.05545187156513222
EMC7,0.026249582734260327,0.055449012147780585
P2RY2,0.009913643121840919,0.05544681182570558
RPL7AP58,0.006863816150601505,0.05544602533107222
ZBED3-AS1,0.0046702373227108344,0.05543811329565106
RP11-21B23.2,0.007390980194066351,0.055438086501924784
RPL32P28,0.008776813864525607,0.055434935134256236
RP11-54C4.1,0.02551316050527697,0.05542920432594826
PECR,0.010459707759923468,0.05542844112601288
DOLPP1,0.013830737625505145,0.055422551778001414
CLIC5,0.003966669371588388,0.055411239887159104
GRAMD3,0.016364991026699423,0.05541062796707465
INTS5,0.015568099317047808,0.0554088320935121
GINM1,0.020423765321478077,0.05540589699527992
RP11-391L3.5,0.00902669776020854,0.05539883633684253
AC217772.1,0.0016081848289098346,0.05539797849188363
ZNF562,0.01651744899054436,0.05539683666381603
GPR176,0.009466485732585132,0.05539584586322105
RPS10P18,0.0022227665505047197,0.05539073745443414
RPL26P20,0.004160200937680854,0.055387541540296285
CHID1,0.01727884154916215,0.055384531728594096
L3MBTL3,0.016179173708691392,0.055384381501387775
AC000089.3,0.010168951314973394,0.05536975565459516
GPATCH11,0.017676360912767905,0.055359548235085446
HSD17B11,0.024464426753392922,0.05535743951311248
ZCWPW2,0.006844005418940112,0.05534804420435534
SSPN,0.0191593712371762,0.05534708678195624
KRT19P2,0.00513883055277032,0.05534479459640041
RP11-22C11.1,0.0039523892081833305,0.05534177517137261
HSPD1P7,0.006124078381596416,0.055340616790961444
SLC26A7,0.004871182773011546,0.05533769862494608
RP11-216N21.2,0.006740860053465368,0.05533664322563939
RP11-443N24.1,0.00913496431467243,0.05533181794398014
MLF1IP,0.0304931298880898,0.05532885136691832
SP5,0.006312610528334965,0.05531742876581721
AP3S2,0.017378204026690637,0.055314669574222784
NOP58,0.04551623045466207,0.05529510112825014
RP11-248J18.2,0.007983667536668433,0.055291944472746005
RPL27AP,0.012511143117717624,0.05528624776186058
RP11-462L8.1,0.0024008483902622775,0.055286041242504184
RP11-490D19.8,0.006532071854724194,0.055284057787532793
SNX5P1,0.004379763381263174,0.05528276277431252
RPL29P19,0.00634319261653459,0.055276385593949165
TSC22D3,0.0157787342467817,0.05527589118132212
PTGES3P1,0.024294148988763465,0.05527554174858563
COMTD1,0.022347487544705478,0.05527499037523159
RPL13AP2,0.010716140244908271,0.055273527579596055
ZC3H12A,0.010528625582327736,0.055269207985201796
ABHD3,0.018703814917563743,0.05526919949630099
H3F3AP3,0.006658712020846632,0.05526749356152815
RP11-131L23.1,0.0057321895638203476,0.05526707605550599
TNNT2,0.008548140143412137,0.0552644326543419
DCLRE1A,0.009148947334893296,0.055264192939128785
RP3-348I23.3,0.005527310949616656,0.05526298850795025
GNG7,0.007925346729242421,0.055255697646325826
FAM46B,0.004372650485189491,0.055255402854557024
HMGN2P17,0.00488411621991507,0.055244624949004034
FAM120B,0.012845073430909744,0.055236579846517316
SLX4,0.009904849922308542,0.0552348757908508
HSPD1P6,0.005211394594223786,0.05522840090708859
ASGR1,0.005439859649697021,0.05522507235640818
KLHL15,0.009078136795307406,0.055223184751054206
WDR72,0.009833120250280498,0.05521434725830135
RP11-660L16.2,0.01249858024349673,0.05520813759697448
SCAMP4,0.007670688315628339,0.055204884099117515
LEPROTL1,0.02575477552527396,0.05520393115415774
WFIKKN1,0.006673188390049458,0.05520075000442671
TMEM38A,0.015844104898920033,0.05519945212442967
SLX4IP,0.009106526937637095,0.0551993838789348
LRIG3,0.008022502697826972,0.05519326457679069
ZNF236,0.010420828085217972,0.05519113624322828
RP11-95D17.1,0.011900660595182333,0.05518964837595851
SCHIP1,0.005563981301783705,0.05518537799287701
CYP26A1,0.007589380124509132,0.055185211547615576
SLC36A1,0.009846811094792986,0.05518264579254296
LINC00886,0.014014958469216148,0.05517997303477442
NPM1P22,0.012076254109747551,0.055178049027433534
ERVK3-1,0.013584577522153841,0.05517072922959772
DDX49,0.022965159224134817,0.05516918034961968
PEX13,0.019261145271629317,0.055164315459843315
SLC16A12,0.006064362384576444,0.05516296613994381
HERC5,0.00888554344142399,0.05516027451007242
NUAK2,0.007108790935463519,0.05515988164009649
PAMR1,0.00397705213045847,0.0551588414863694
ATP6V1C2,0.010832433700865422,0.05515476885010481
AC093698.2,0.01341715059353939,0.05515257791628052
RPL21P4,0.008655846098667095,0.05514723781741938
RP11-85F14.1,0.0050066756958269815,0.05514662840956332
DAPP1,0.015027498470569937,0.0551443563420946
NEK11,0.010754472631163373,0.05514004234956447
SLC39A8,0.019628251788163978,0.05513883445394193
PARVA,0.02494861682931393,0.0551348821513917
SCLY,0.010240479782071751,0.055127326604219457
SLITRK1,0.006720901892997228,0.05512338580929609
RPL5P6,0.008476276558467435,0.05512125089126408
C4orf36,0.009862645374095659,0.05511918801745941
SNAPIN,0.020381517845055912,0.05511714385367834
ZNF93,0.002924482312172469,0.055109409452051956
RP11-110G21.1,0.008040924514134185,0.05509766039801325
MPND,0.006241041495205795,0.05509759868127322
NFAT5,0.023317701200353782,0.055096950202820696
TMEM8B,0.007440940619406451,0.055095070219623406
RGS20,0.017193531236382748,0.055088858593085606
RBBP8NL,0.009572604077252135,0.0550877852435018
PPIAP16,0.010437446476082506,0.055081695216922515
OSBPL9P4,0.0011414381248697912,0.0550716984523226
AC073958.2,0.0074449469095423946,0.05505204751814084
RP3-476K8.4,0.008413898223602067,0.05504582888167541
AAAS,0.01712608168232125,0.05504081246805872
RP11-397E7.1,0.007699713951709885,0.05503895713673571
SOCS1,0.0055986671492629595,0.05503509689520039
METTL15,0.01681602136931559,0.05503497723006295
PTPRG,0.018779453462500057,0.0550312985628742
SLC39A6,0.02408618225198794,0.05503122576396535
GLRX2,0.021558786273245742,0.05502765459077525
TRIP13,0.034606397354546084,0.05502746413752467
IFITM10,0.003950578020030872,0.05502320055164179
RFC5,0.02212078037673644,0.055016643007461265
FAM222B,0.018872928702450383,0.055015258567013926
EFTUD1,0.014100236867577911,0.055012034040823186
DUTP8,0.014757887311507697,0.055011813278752555
PCSK6,0.015228572440220335,0.05500139141066556
KANSL1L,0.006183806473780537,0.05499959368838654
AC009413.2,0.019114506884872467,0.05499345074293161
TSEN2,0.015432567792146244,0.05498879736657859
ATAD3C,0.008129218924995752,0.0549864501652468
RP11-137H2.6,0.010456960468491594,0.0549759064135626
PSMD7P1,0.0046873523807501325,0.0549728763571489
RP11-6N17.4,0.011161282648447013,0.05497106293850736
ORC1,0.012166799069524703,0.05497012020200795
ERCC5,0.02092903239094101,0.05496959403451003
LRRC45,0.018380978629043684,0.05496776721014165
WDYHV1,0.015651293453474907,0.054966930140450565
MB21D2,0.010671310081196674,0.054966861560667234
TMC1,0.007900448226041327,0.05496303722981609
DHX8,0.021074072752251746,0.05495922197540304
PLGRKT,0.02416364063542364,0.05495285455018464
RP11-118B13.1,0.012309557884262988,0.05494688012663156
WDR4,0.01029726198382478,0.05494573305124818
TMEM198,0.007955980021823109,0.054923358172644245
JAK2,0.008375547034887534,0.05492167046165725
TMEM168,0.016622632316470064,0.05490800450010862
ALPK1,0.015381375625273712,0.05490768187755958
AL441883.1,0.007878833904325516,0.0549023019303115
ATP5C1P1,0.007791956399145133,0.05490096356089143
RAB11FIP3,0.012722159221130193,0.054893770336821156
DHRS4L2,0.014518313125069656,0.05489300527210385
ADAMTS6,0.00805556502403409,0.054890808323303265
GAPDHP63,0.010965386146007144,0.054884292676609284
SYCP2,0.009377583749921528,0.05488218102707983
ELK1,0.012533554828831487,0.05488100089765908
LZIC,0.029180130115339823,0.05487956000804739
MKS1,0.011966476124476447,0.054874659736876906
RP11-726G1.1,0.00486846293945101,0.05487283325819318
LNP1,0.006353791162402025,0.05486905823995433
RP11-835E18.5,0.010629190895567128,0.05485836007739313
GUSBP5,0.005316089196757424,0.05485442668746557
PRKD2,0.021619699434469057,0.05485362726194692
DESI1,0.02728003619034869,0.054853513634261594
CTC1,0.008717882757807653,0.05485199055527441
NPM1P11,0.008440099816128642,0.054848322002843966
CTD-2206G10.2,0.017080265367663206,0.05483686283767669
LRRC28,0.00991467245297923,0.05483308430434408
EXOSC7,0.026377635098168185,0.054832506152458695
HARBI1,0.00881764195469429,0.05482857323357396
DONSON,0.017619583013712508,0.054810962816390106
AVPI1,0.01701303990842695,0.054808322504861756
RP11-226L15.1,0.007841907689799912,0.05480749504976253
CTC-250I14.3,0.008939039937133776,0.05480434676159976
ABI2,0.02221044262631826,0.05480424251678361
LIG3,0.01005918681520252,0.054802495482258046
C11orf71,0.0050396854273169565,0.05479636198804948
RP11-447H19.3,0.004627080617775162,0.054789950112596325
RP11-977G19.11,0.011702689984819664,0.05478804314890174
ABCA5,0.007987339295229079,0.054785554746151946
RBM24,0.005192131561909015,0.054784306006558
LINC00641,0.006204347865039358,0.05477995711633901
RP11-98G7.1,0.0071581722465726815,0.05477941192225645
TDRD15,0.007522675884288643,0.05477795531602233
RPS12P28,0.0019949796675425213,0.05477386122451681
GYLTL1B,0.004716584335488377,0.05477170921725371
RP11-266K22.2,0.002062856504613854,0.054771486859715446
PEX7,0.012833542443107861,0.054764088747211254
CC2D2A,0.009924727592700846,0.0547613083384298
RP11-390F4.3,0.011505264966140225,0.05476034884952024
ZSCAN9,0.012130282160824127,0.05475967266501252
SNHG12,0.019652351696502587,0.05475648506250129
RP11-416L21.1,0.012386080077681551,0.05475028033446164
WDR36,0.017439413630865125,0.05474553061212349
TMEM238,0.018002175225196933,0.05474281614933753
TCEB1P22,0.0035526659402978574,0.05474089616865305
SLC25A5P4,0.006570550070519677,0.054736354626983626
RP11-16F15.1,0.01004914039103941,0.0547362280937379
FOXE1,0.007552991200170089,0.0547355526183269
MORN1,0.006704458624965313,0.05473380444164912
ARRB1,0.013487757761651849,0.05473178170271912
RNF139,0.015185109480840668,0.05472841520966578
ATP6V1H,0.018893880535355238,0.05472767936543167
MLLT10,0.020347348580872584,0.054723585628474514
CTD-2047H16.4,0.0016778242377973307,0.054719362304090725
G6PC3,0.02091937465055065,0.05471725594746183
RP11-672L10.4,0.007497111539262075,0.05471399488252981
PRUNE,0.015363900171989166,0.054711409262618915
TBC1D31,0.017164256654168212,0.05470708010554881
B3GNTL1,0.017159941658772715,0.05470095217268456
RPS6P20,0.0011130852352056644,0.05470074432123931
CAP1P2,0.002442610576080271,0.054699851391187417
TBXAS1,0.005009091263579965,0.05469950609147184
RPS16P9,0.005110288737816603,0.05469837665233703
GABPB1-AS1,0.015294491282374903,0.05469132600229342
KIF27,0.014033703425966259,0.054690452162771505
CTC-524C5.2,0.01109221241329901,0.05468896576371183
THAP6,0.01458434524542616,0.05468735424010305
NUBPL,0.021554275232865485,0.05468305806869313
CST5,0.009872737616037203,0.05467176069660628
RPS3AP24,0.004656049372903106,0.05467130757366857
ETV3,0.01402240519536587,0.054668218890150576
CCDC71,0.012112109898447099,0.054666704239284485
FGGY,0.012259678541600988,0.05466409780231971
UCP3,0.0043151408495960145,0.05466344222213686
RP4-778K6.1,0.006473791957114279,0.054660558670171666
RP11-282M16.1,0.005964322918475201,0.054658501874338926
COQ7,0.01983937717351194,0.05465503305419621
DDHD1,0.014017281495414568,0.054653121086304726
INTS8,0.024420851503481757,0.054647165484204736
KIF1B,0.024682558277770016,0.05464365792712089
ZNF512,0.01575958144291982,0.0546382005161205
SLC35B4,0.02097129386189355,0.05463641278197537
MT1A,0.018536051207258132,0.05463400794120973
ZNF416,0.005264616548574392,0.05462853232668339
SSBP3,0.017239652888090897,0.05462533758255513
C9orf40,0.014676293984997604,0.054620728555137325
KRT8P18,0.003049140801130307,0.054614928154050696
BACE1,0.010587311108589658,0.05461192999179472
RPS27P29,0.0036014828626458983,0.054611639373566646
RPL21P135,0.006899415591970988,0.05460189521961031
AGO2,0.018565568123278694,0.05459323069580877
ENKD1,0.011103474517953712,0.05458515330409615
LRP8,0.019928655632088413,0.05458511879134551
SBF2-AS1,0.010020549760474225,0.05458266420237958
SH3BP1,0.017306813591601165,0.05458176739762058
ANKRD36BP1,0.017467984810653873,0.05457347312550878
RP4-747G18.5,0.005691872536123082,0.05457114227202212
GNG4,0.015565580925837737,0.05457063391044949
RNGTT,0.0195030702226102,0.054569278137769774
C12orf4,0.0178333760462676,0.05456778616786895
C4orf46,0.012290069839729086,0.05456698568883516
NFE2L3,0.0251211418455592,0.05456688011446265
IDE,0.022941349807399865,0.054564075110154764
EXOC5,0.02998601086057829,0.054560847720985996
LINC00987,0.0034556243949165196,0.05455205181802235
AC004257.3,0.010380143369342258,0.05455110237802639
SMIM2-AS1,0.008509170583099187,0.05455090898708937
NPM1P43,0.0010896065795666238,0.054548410231527386
GCSHP5,0.007983000236129696,0.054539524185908725
FAM98C,0.01473044581777137,0.05453658762769704
DDX19A,0.02178158383641739,0.05453588821140785
XKR6,0.010324307016516768,0.05452834439472144
ZBTB39,0.009335688257717826,0.05452130595127147
DICER1-AS1,0.007004236973401723,0.05451684814379541
KRT6A,0.020809440462667063,0.05451613731484767
VWA8,0.013763487478306632,0.05451560924545103
RP11-667M19.1,0.007171182430404372,0.05451394211346401
TWIST1,0.004657356155546221,0.054509467956243444
YBEY,0.015715478128676994,0.054509169770940315
RP5-1092A3.4,0.006097184948719415,0.05450246214137282
ZHX1,0.019315021063177704,0.054502390279484635
GTPBP3,0.01685611857069665,0.05450171850150658
RPL38P4,0.0052549083768450265,0.05449665086071642
C7orf25,0.012619923964841765,0.05449656158543865
RP11-307P5.1,0.013746136167598857,0.054488959318922135
HAUS1,0.028164579015779786,0.054486556372457744
ZUFSP,0.014461780094841076,0.05448388777809999
SFRP1,0.019776436299551593,0.05448209688340945
SYDE2,0.011680992529110224,0.054480308581986936
ARVCF,0.010554488887598853,0.054476688298783604
TFAP2A-AS1,0.00428995241067245,0.054472879659230006
RP11-43D4.2,0.004549228738838925,0.05447135870753301
HNRNPA3P7,0.0014163604082778997,0.05447046275875505
ARHGAP42,0.015358245454824839,0.05447014013493977
RPS7P14,0.009413091515214324,0.05446619429529969
CTD-2124B8.2,0.00955947181102291,0.05446503951988562
C7orf60,0.010626680541208697,0.054459419706741376
XPR1,0.010208194030741297,0.054458181725157755
LHX5,0.006944934634287936,0.054429726646029165
RP11-145M9.4,0.013001850673854148,0.054428996175102114
OXR1,0.022341380884742995,0.054425470222023216
RP11-435O5.2,0.009334195195048299,0.05442408592339522
DUSP4,0.03648626779533421,0.05441993306296606
RP11-1114A5.4,0.009637333377993164,0.05441548700623574
RP11-792D21.2,0.003986337369676352,0.05441494124994077
ZNF598,0.020889512085331127,0.0544108586255423
CTD-2325A15.3,0.011115908843701304,0.05440770295580924
TIGD1,0.006938257365456493,0.0544073854064674
PSME2P2,0.01228384879233479,0.05439124752233662
C1orf143,0.00667365798555735,0.05439068822229419
STK32C,0.011246087899486034,0.054381801746152515
SLC25A21,0.0032611902908280866,0.05438059843939879
PPM1M,0.00604839003527756,0.054379170197033706
RP11-34P1.4,0.010438351708962592,0.05437807589870663
RPL5P14,0.005665660080487918,0.05437572593189761
ZNF785,0.014723279631812502,0.05437067681119444
RP11-166D19.1,0.004823108912172729,0.05437018008640557
TYMS,0.04396886484384699,0.05435889858035795
RP11-269C4.1,0.009512111534479117,0.05435867293564987
LL22NC03-80A10.6,0.007038940326706396,0.05435555263654785
GOLGA2B,0.014401800697511105,0.0543541424052396
RPL12P44,0.005732954967891092,0.054353163507339666
RARB,0.00762689605584453,0.054349227600118726
RP11-66B24.2,0.012378731751364967,0.05434589046430296
ZNF592,0.012286358994743923,0.05434568149856286
RP11-148B18.3,0.004970113533459741,0.054345444614671674
TAF5,0.011957849104294236,0.05434493425749825
SNHG14,0.01085610664433804,0.05434118957846931
AC008753.3,0.013140480030887716,0.0543376093997508
RPS2P52,0.005260644025371279,0.05433729044297858
PAPD5,0.021175482974499768,0.054334899333364536
PTX3,0.0051844752077735015,0.05433353450450664
ACSS1,0.013605461664178758,0.054331229352610685
AC096649.1,0.0111721996129329,0.05432872445829704
CTD-2201E18.3,0.016600876104499434,0.054327688680709744
POLR3A,0.017175600049165057,0.054322013414935304
ZNF623,0.011054292032501472,0.05432011666223356
NAT1,0.011359422239091914,0.05430971834628781
TRAPPC11,0.018211380883109238,0.054305959140905954
RP11-10N23.2,0.004308990243997078,0.05430484757100863
CCDC134,0.010282629574088722,0.05430296490400685
TMEM216,0.013839071220195998,0.05430126596396671
ZNF776,0.0111368925625333,0.05429666546596952
SNORD38A,0.003190648901092052,0.05429384322301374
AKIP1,0.018053132840600002,0.05429155941239674
METTL7A,0.015816747701589466,0.05429044834899708
CCDC58,0.030199950503946405,0.054289058620714155
RP11-390D11.1,0.005641572981475163,0.054286001492000455
RGMB-AS1,0.004395841434724593,0.0542801532775346
RP11-198M15.1,0.004038908316884861,0.0542763146431895
RUSC1-AS1,0.012278855429426656,0.05427112928221292
RP11-466P24.2,0.007817968703365747,0.05426818697651903
CTD-2272G21.2,0.006863647693278107,0.05426560997719833
ESCO1,0.01868561704666496,0.05426389458864664
FBXL5,0.01792616040061559,0.05425848973437607
UBIAD1,0.016506941899160882,0.05425632455817377
FUNDC1,0.01786775407865694,0.05425432753919501
RP11-349N19.2,0.0013180273644534972,0.054249535929500284
NDUFS4,0.04112148783305808,0.054249177334221105
LRRC69,0.005913899598591268,0.05424430887363623
AC073072.7,0.0037475272919412863,0.054243958478554184
EXOSC2,0.020356441449746236,0.05424325221821534
EPB41L2,0.03718599602124223,0.05423532803191529
PKP1,0.004345346918996907,0.05422181243052862
NAGK,0.019537803188300635,0.054218003978379156
RP11-73E6.2,0.0037822990686481378,0.05421566722609412
ALPPL2,0.0031618908564303703,0.05421415842527601
TMCC1,0.02212789742355846,0.05421263265172127
AC002550.5,0.006404510792281496,0.054211241788883584
RP11-452L6.5,0.007542054553185087,0.054206522891993104
RP11-53M11.2,0.004273866894601114,0.054205779773819456
LA16c-431H6.6,0.00836496251140785,0.054204367177167125
CDC45,0.01591091319402005,0.05420410886335989
CNNM3,0.013369772920067175,0.05420351628135614
UHRF1BP1L,0.017611297737632294,0.05420301893610763
MKI67IPP6,0.006378862978972844,0.054202774556051055
CDC6,0.025868513890466748,0.0541993480841778
HDAC4,0.015064319250009887,0.054196684478822005
PSD4,0.015358708667195953,0.05419025095565881
HIST1H2BN,0.007164136071662203,0.054189198797937155
SLC29A4,0.00876956296746602,0.05418770785116161
RP11-449P15.2,0.00665289701236745,0.05418669960678718
SH3BP2,0.019048752801342127,0.05417538738672138
UBL5P1,0.0034299860097452704,0.0541751730470411
ERF,0.017399530308251476,0.05417026385897929
C2orf81,0.005524714150036135,0.054169203212356826
TFB1M,0.0091918666804631,0.05415694552323674
RP11-164P12.4,0.00828286470816218,0.05415669351026041
SETP9,0.004511696547978918,0.05415606714486265
RP11-206F17.2,0.010378757379012072,0.05415472156291588
TMEM182,0.0123044219017434,0.054153377814490644
BCDIN3D,0.010413870412950043,0.05415162618349881
LINC00629,0.0063847170764090334,0.05414711163815473
NPM1P4,0.0059241284695431785,0.054142306211203806
CMYA5,0.006537898584825502,0.05412986770400146
EFHC1,0.020926192331929987,0.05412918141834757
ABCA1,0.015589038220333615,0.05412783575536117
PCBD2,0.015468036298805317,0.054127725126142
RASGRP1,0.009858742607016696,0.054127555064487264
RP13-198D9.3,0.0063962048447654815,0.054127452984948615
POLL,0.011841670619507454,0.0541272636662528
RP11-180M15.5,0.00549374110388926,0.054126682257587454
MFGE8,0.018271619399577724,0.054126316475106455
PIK3CD,0.010166743315660086,0.054125253934182736
CTD-2537I9.13,0.00401007171142859,0.05412411764719954
RP11-773D16.1,0.006984462623467339,0.05412132963082322
RPS2P1,0.011730718478955515,0.05411894045096526
PGF,0.009131078583642304,0.05411736301464908
AGAP2-AS1,0.005633320049069351,0.05411721977711048
SLC2A13,0.005370066551216844,0.054114290913864514
RNU2-22P,0.0047321584187118805,0.05410859864496358
SLC4A11,0.018266572145318433,0.05410803568800804
RPL9P32,0.008442851211457816,0.05410744830267029
NEK3,0.005367048564009282,0.054106098374973585
RPL36AP48,0.006369865078410674,0.05410477182720892
ETS1,0.02014373986393639,0.05409934099720579
RP11-632F7.1,0.004782764023305363,0.054098052406375864
MT-TH,0.008436188560148878,0.05409504711263282
RP11-806O11.1,0.005450728975545379,0.05409498124767695
EPM2A,0.00578692926690337,0.05408989458789962
RP11-19G24.2,0.011621442955825541,0.05408608111129336
FAM3C2,0.014435743992827849,0.05408273974622212
GPR160,0.016340149717214234,0.05408151365720359
PPFIBP2,0.010351691427966674,0.054080892326392585
BTBD6,0.013126616151579215,0.05408074667792512
LSM6,0.03477755829154999,0.05407974648939599
ST6GAL1,0.015028882733743098,0.05406157497157052
TTC18,0.008109649718010368,0.05405791667065273
TRANK1,0.008660364012220617,0.05405383811849546
ECM2,0.008047276551953633,0.05404821986409777
RP11-1042B17.2,0.00487294225345089,0.054047377183678844
KRT18P47,0.010015090842643293,0.05404523793002686
VPS26B,0.01591264179962821,0.054039334213547285
CTD-2293H3.1,0.005450325884446654,0.054032918265852936
ZNF14,0.004238670455060145,0.05402912704981889
RP11-159N11.4,0.006539770281087939,0.05400730409158646
RP4-633I8.3,0.008073290224984177,0.05400530745754592
RPS2P48,0.011802855597962172,0.054004191153161706
ZNF318,0.016672875679001203,0.054000987356654
RP11-219G10.1,0.007125201996575401,0.053998205590458814
RP11-296O14.3,0.006753505519727393,0.053991403387648004
ZNF259,0.016094090686737478,0.0539885131904335
BTF3P5,0.0045776450658314575,0.05398249875356517
RP11-180C16.1,0.005321067387528115,0.05398151361561405
RP1-15D7.1,0.013119690383598968,0.05398124024869632
RP11-44F14.2,0.0025172219000741546,0.053975858275457596
NEIL3,0.011349175834457215,0.053967531646375834
NDUFA4L2,0.004063514484514252,0.05396592227031713
SORD,0.01835242580852891,0.05395746530925717
CTA-85E5.10,0.004934994070800205,0.05395332310047383
KRT8P8,0.004635391553026896,0.05395062013518478
PRMT3,0.01890469357158601,0.05395001667361127
YAE1D1,0.01904791168346849,0.0539468051036307
PATL1,0.021730898022854273,0.05394552034192309
MGAT5,0.01554036932097739,0.053934385426428595
RFFL,0.014112872638208457,0.05392999597081192
DGKE,0.017069568613165498,0.053925589203105175
GAPDHP51,0.0026400642922840742,0.053924601330066685
MTPAP,0.018475912199852663,0.053919102061466447
EEF1GP3,0.004258071043276,0.053913879200036145
DDHD2,0.017121777272726874,0.05391368930393299
RP11-291H24.1,0.00858940741896913,0.05390594382013779
RP11-109P14.10,0.008055933361795789,0.05390421133475754
CTNNAL1,0.03753658446383914,0.053901359712404916
PCBP1-AS1,0.013850684532861497,0.05389312707915912
RPS4XP5,0.008329359815790895,0.05389186636596047
OSTCP1,0.003262911058384938,0.053891374566861355
PI4KA,0.012080281674051513,0.053888249587720954
DUSP14,0.02189040794350678,0.053885625848796075
ZBTB8OSP2,0.007280986946022972,0.053882162316488943
ISCA2P1,0.001485105717895308,0.05388085674785741
LRP1B,0.004655577206919584,0.05388055358874725
APEX2,0.024603570696855384,0.05387707493241995
PSMC3IP,0.016256082572554505,0.05387293412157016
PRKCZ,0.018372697126371046,0.053867970454619905
RP5-890E16.4,0.004184831644805372,0.05386431525853278
BIVM,0.011832402360623665,0.05385663323889453
S100A1,0.0022764135190721964,0.053854731932778815
RP11-213G2.3,0.005049741213456212,0.05385435723593898
SERBP1P1,0.019177199653485938,0.053854196977546474
AC016735.2,0.0042872290471397765,0.05385246366910753
CPE,0.006954512137851287,0.05385143976889039
MKI67IPP1,0.00423864757149581,0.0538486006772899
RP11-248J23.5,0.007427177377384508,0.05384585623997235
ZWILCH,0.026426110089959782,0.05384398563774486
RP11-350J20.12,0.013561311488772314,0.053839018703884696
AC022201.5,0.0017460320983145369,0.053833157391389316
KRT18P65,0.007562872913826249,0.05383166556330784
EEF1GP1,0.010083727761444634,0.05382890214245794
RP11-8L18.2,0.006198805608083244,0.053825017822023806
GEM,0.005011974784838736,0.053824858361365115
CHEK1,0.021239745842810798,0.05382038166659126
RP11-137L10.6,0.00921679077445853,0.05381677184762961
RP11-87N24.1,0.0019296818412207245,0.053815516239927384
CEP19,0.01276596879205438,0.053811208213939705
CTD-2196E14.9,0.009341610689285983,0.053807673387021776
ALDOC,0.011233549301698044,0.05380528482509097
CTD-2311M21.2,0.009036582758502033,0.053803284463227644
AL161915.1,0.003823313526847203,0.053801524907446774
AC017002.1,0.0011121189395215218,0.05379210434788186
YOD1,0.014342490971128928,0.05379140672839312
MT-TR,0.005230218910293706,0.05378861560212115
TBC1D19,0.009067022151115555,0.0537837632937467
IGDCC3,0.004179066810301074,0.05378002349229024
RP11-500G10.4,0.0013823884667196822,0.05377778725953106
AC009229.4,0.0092077907643336,0.0537770779703362
RP11-756P10.3,0.005934174824062859,0.05377696265094869
RP11-330M2.4,0.00844861489526274,0.05377553851121465
SLC35A1,0.013602573781658564,0.053772931962820396
EIF3KP1,0.009694423412563524,0.05376846793555306
N4BP2L1,0.007440363809739871,0.05376500537572144
RP11-795H16.2,0.005470881142978316,0.05376292889738958
CARD14,0.007906017058929725,0.05375785729578771
MMP7,0.006075481375784472,0.05375470248393507
RPS15AP6,0.005252726901547994,0.05375329647681731
PTK6,0.009360714164074387,0.05375073514853425
PDE4A,0.010189271237597346,0.05374848329032221
GJB3,0.022242109267829956,0.05374645883943012
LDLRAD2,0.006037661588588067,0.053746320150240515
RASSF8,0.019949805221940124,0.053738626126607694
RP11-356M17.1,0.008064402364837644,0.05373460765520299
RPL3P5,0.0056399222144275845,0.053733135504555656
YY1AP1,0.01644785238783186,0.05372712463849584
AC004797.1,0.003181221651800995,0.05372619217630149
PPIAP24,0.004791212357443907,0.0537249497071486
RP11-130F10.1,0.001769401452787104,0.05371774933639633
BLMH,0.016425268290238992,0.05371278772582658
TYW1,0.018490085019942128,0.0537075865114732
RP11-435F17.1,0.005536228676664027,0.05370647335117322
SWSAP1,0.011509425079615889,0.05370624734178682
ACP2,0.013749659329875645,0.05370257074617351
hsa-mir-8072,0.00600355853187965,0.053702319624633066
WDR59,0.021152385511137368,0.053690673252865216
C8orf46,0.0037859725461352202,0.05368764399671781
AC005262.4,0.009117634264203985,0.05368425537541478
USP1,0.051538932128960706,0.05368042400424615
PCNAP1,0.0016249819218043687,0.05367493210582001
