gene,connectivity
RP11-649A18.5,0.005412669878967111
PDE8B,0.005412620567621057
AC004692.5,0.0054121106232432265
RP11-867G23.4,0.005410620960439249
CTD-3074O7.12,0.005408500324375041
RPSAP6,0.005406968647590063
C19orf57,0.005404583274062032
CCDC102B,0.005404425750756896
HMGN2P25,0.0054033491105210975
AC006077.4,0.0054027235108844935
PAG1,0.005399252621698833
LYRM9,0.00539782846297114
ZNF235,0.005396873954199837
AC108059.1,0.005395204724046262
RP1-159M24.1,0.005391822815103486
ANP32C,0.00539077092962432
TCEB1P2,0.0053889697201089095
ZGLP1,0.005383980245836571
CTC-277H1.7,0.005383916465118578
RP11-476B13.2,0.00538239821875221
PKDCC,0.005382391937548088
PRR5L,0.0053814805988386975
RP11-355O1.7,0.005380481187783481
RAB40B,0.005379883702882369
CYP3A5,0.005378390554108237
RP11-342K6.1,0.0053775793259278355
RP11-397E7.4,0.005375611735729439
RP11-806O11.1,0.005375172326215913
PAOX,0.0053749795443423344
RP5-1198O20.4,0.005374130986018054
RPS20P4,0.0053738715477860115
PPP5D1,0.005373819206317698
RPL38P4,0.005373624036307646
ZNF333,0.005372904732387784
CIR1P1,0.005372814421322296
FAM161B,0.005371156170771772
CTA-228A9.3,0.0053698445494931865
ZNF429,0.005369112323551742
SRRM2-AS1,0.005368938003517915
BOLA2B,0.005367781328104492
AC104698.2,0.005365240485752464
RP11-115K3.2,0.0053651445601604
AC073333.8,0.005361757868613458
AC104667.3,0.005361398780765297
KIAA0513,0.00536084831150959
CYP2J2,0.0053599664117105145
RFESD,0.005359694278114592
PARS2,0.0053585327903402655
RP11-599B13.8,0.005358449844383894
TIMM23,0.005357619630771782
RPL23AP3,0.005352891680235607
CTB-31O20.2,0.005350617057486184
RP11-644F5.17,0.005350563110420284
LURAP1L,0.005348130280593883
PEG10,0.005346229068180236
RP11-288H12.4,0.005345939546519603
TCN1,0.0053458121724877525
PGAP1,0.005344831732302438
RN7SL220P,0.00534455170620671
RP5-1109J22.1,0.005343378600642277
LINC00592,0.005342625271475777
TRIM68,0.005341083393827902
LA16c-321D4.1,0.005339848344865743
LACE1,0.0053391163658419085
RBM24,0.005338869223473714
RP11-473M20.16,0.005338209262719209
RP11-91I11.1,0.005336033555797417
TIGD5,0.005334645927580419
RPL36P4,0.005333865010752554
RP11-126K1.2,0.005333640669009703
RP11-553N16.1,0.005331650361124956
KB-1410C5.4,0.005330079076222868
UQCRFS1P1,0.005326811039350537
RP11-712L6.5,0.005323829702946866
AC024082.4,0.005320489107752073
RBMX2P3,0.0053197827461137
CTC-429L19.3,0.005319487877104009
PLEKHO2,0.005315792263769763
RP11-144N1.1,0.005313780886848552
PDE9A,0.005312053641186613
RP11-290L1.4,0.005309673579552804
IL6,0.005309618475139749
DNAJC8P1,0.005307363937555082
FGFR1,0.005307193440312353
RP11-113I24.1,0.005306314412355018
RP11-144C15.1,0.005305224367975175
RPL34P34,0.00530391727415256
PRDM1,0.005301665091782018
RP5-866L20.2,0.005300820518328088
CTD-2503O16.1,0.0053006916437969166
GS1-24F4.1,0.005300286831239265
AC007563.5,0.005299129383416908
GCSH,0.005295351530057406
RP11-334C17.5,0.005293462595147068
RP11-59H1.1,0.005293104321493898
BMS1P10,0.005291813666686
UBE2V1P2,0.005291077431815567
RP4-612C19.1,0.0052901909349170936
ZNF136,0.005289411042480749
KIAA1467,0.005289045743071895
RP4-785G19.5,0.0052883582307439855
CTD-2339M3.1,0.005286795100454243
AC005592.2,0.005285771500970092
RP11-126M14.1,0.005285343103348844
RP3-406A7.7,0.005285106073839579
RP11-894P9.1,0.005284517990801304
CRISPLD1,0.005284023490803409
RPS24P17,0.0052814114608382146
NDUFA5P11,0.005279379784756984
LIG3,0.00527782452290841
DGKB,0.0052776001469769665
RP11-159N11.4,0.005277532732138254
ZNF615,0.005277123935343375
CHST6,0.005275923062310909
TOMM40L,0.005275391979253187
RP11-539L10.2,0.005275320347188323
GREB1L,0.0052723149477138884
ZBTB45,0.005268571251290417
FBXO6,0.005268322588796117
RPS4XP20,0.005267685711039401
CTD-3131K8.2,0.00526514711183889
AC096772.6,0.005262994503109817
RAPGEF5,0.005261108408385114
ANXA2P1,0.005260336423643506
MAP3K12,0.005256548301043922
RP3-437C15.1,0.005256501945111721
CEP85L,0.0052556143370840035
RP11-158I9.1,0.005254731568641439
PFKFB4,0.005254369294922989
GALNT5,0.0052524792336884766
CTB-95D12.1,0.005250361080095932
ZNF613,0.005250320793271956
RP11-147I3.1,0.005249295259599861
CTD-2311M21.2,0.005246480729337212
RP11-66N24.3,0.005245459759209044
RP11-216N21.2,0.005240251642558787
CTD-2036J7.1,0.005240122581256603
RPL31P7,0.005239819583592571
LRAT,0.005238274037635383
ZNF569,0.005236972457672932
HNRNPA1P21,0.00523537887167882
HMGN3-AS1,0.005234967590512912
SMARCE1P1,0.0052330340154312
B3GAT2,0.005231729690251425
AC016691.2,0.00522975060635485
DIAPH2-AS1,0.005229677994850134
SPHK1,0.00522949863896331
PAK6,0.005228038953223413
ARSI,0.005227901570797777
KCNK5,0.005226366862624296
SELL,0.005225728781302513
TCEA3,0.005225388435767185
TRPV1,0.0052251754851567345
SRP72P1,0.005224775907885534
CTD-3184A7.4,0.0052233461992097175
RP11-699A7.1,0.005223098645312173
CTC-506B8.1,0.005221108082279229
RP11-122G18.5,0.005220977215946004
HOXC11,0.005220496726939664
LINC00630,0.005219583336914744
AC004980.7,0.005215846877076608
RHOV,0.00521404778725391
MAGI2-AS3,0.005213845622511156
CEP112,0.0052126205135656
RP11-106M3.1,0.005212282745470246
RP11-867G23.3,0.005212255618721753
AP000343.1,0.005212092846834603
AC013404.1,0.0052112785233203686
RPL7AP38,0.005211159564114038
RP11-124D2.1,0.005210418935376393
AC007228.9,0.005210098050114332
NRSN2,0.005209356146268825
RPS3AP4,0.005209345248971643
RPL7P56,0.00520850230264145
PNMA1,0.005208303866987727
ASGR1,0.005206518672928366
GPR157,0.005206127823878113
RP11-345J13.1,0.005204833565339355
PRR19,0.005203852171672193
RP11-2B6.2,0.005202614387622664
FUT2,0.005202102980732837
SPATA6L,0.005200973442830981
SMARCE1P5,0.005200415108932839
RP5-1050D4.3,0.00519996235320594
PLEKHG1,0.005197764502839521
RPL21P67,0.005197598662842787
RP11-443B7.1,0.005197488787038889
NOL6,0.005197022894662023
FSD1L,0.005196313699802357
FZD1,0.005193500882768047
RP11-461A8.4,0.005192429774436393
RP11-44N21.1,0.0051919890303015305
RP11-1017G21.4,0.005191859792358287
FAM21FP,0.005189458072884483
CASC14,0.005186875302022935
RP13-383K5.4,0.005186507542934813
NPM1P40,0.005185939170253026
C21orf2,0.005184371031967659
ISG20,0.0051825864558354435
AC093627.10,0.005182390752736603
RP1-150O5.3,0.0051759164223230915
CTC-349C3.1,0.005174515808139182
NLGN4X,0.005171833466168653
TTC21B,0.005170727246152877
RP4-813F11.4,0.00516683711239183
RP11-203J24.8,0.0051641771696472475
XXbac-B135H6.15,0.005162443330018882
CNGB1,0.005158231627223931
CTD-2085J24.4,0.005158127450784966
ATRIP,0.005156974482301301
NPM1P2,0.005156153682581346
RNU6ATAC27P,0.005153016195481201
ZNF502,0.00515009544379528
XXyac-YM21GA2.4,0.005150081028871841
MAN2B1,0.005147780967277382
AC097713.5,0.005145632178806918
RP11-477G18.2,0.005145015270986742
RP11-355B11.2,0.0051395450050757095
AC005229.5,0.0051394474295675145
STAG3,0.005136997663725565
AC006042.8,0.00513678735196793
C8orf37,0.0051362998327740515
RP11-22P6.3,0.005134255876657025
RP11-1079K10.4,0.0051340514098824
RP3-467N11.1,0.005133181278556484
AC010733.7,0.005131434455493695
TCF4,0.005130525722081648
RP11-522B15.1,0.0051295634037495305
GPR137C,0.00512923398178595
RP1-308E4.1,0.005128981460729154
CCDC144A,0.005128865801988209
KRT18P26,0.005127123508280755
ZNF34,0.005126032327446785
PPIAP25,0.005126003885070618
TENC1,0.0051238128648251596
BCAS2P2,0.00512367556977037
RP11-85K15.2,0.005122497779102572
TTN,0.005122252268289968
U91319.1,0.005118732868024559
MMP7,0.0051170979505550445
RP11-83A24.1,0.005116845845142892
AC006028.11,0.005116201354726328
RP13-93L13.2,0.005115769284363914
ACTRT3,0.005112915815827314
RP11-658F2.3,0.005112487830368538
ITPR1,0.005110798572031192
CTD-2158P22.4,0.005107825248420522
RAB5B,0.0051050302765650625
AC105760.2,0.0051039537474421885
CTD-2102P23.1,0.005101509879132382
RP11-516C1.1,0.005100972956789748
ZNF101,0.0051007382242473755
ZKSCAN3,0.005098838541456666
MROH8,0.005098382297227125
GCH1,0.005098376787798815
RTN4RL2,0.00509599676415233
RP11-383G6.3,0.005093157036897279
CTC-338M12.5,0.005092696084771977
LINC01003,0.005090698516243254
CTC-421K24.1,0.005089932193512377
HRCT1,0.005089613745137188
ZNF573,0.005086187292257594
C11orf45,0.005086052696835338
TTC23L,0.005084786855347865
RP11-173E2.1,0.005084262679651998
SLC25A15,0.005082564586729196
LCAT,0.005081444685578468
RP11-67P15.1,0.005080159695313789
BEND7,0.005077361930123727
RP11-841C19.3,0.005076992165304868
ANP32AP1,0.005076953894341584
UBE2D3P2,0.005076947376982928
MVB12B,0.00507562244367956
BMS1P4,0.005074558468101221
RP11-339A7.1,0.005074467499855017
AC007387.2,0.005074406233897912
AC074138.3,0.005074132480775718
FBXL20,0.005072031292955459
HNRNPH1P3,0.005071150403619218
VPS18,0.005070693031166136
ITPKA,0.00506873846302261
WDFY3-AS2,0.005068593719919712
AC079250.1,0.005066651600222454
SLC25A42,0.0050662369685745175
MTND5P11,0.005061866610452158
RP11-366L18.1,0.005061639904631473
CTD-2127H9.1,0.005060986660669078
P2RX5-TAX1BP3,0.005060875794662253
RP11-179G5.1,0.005060139724403559
MX2,0.005059805223218119
RP11-6C10.1,0.00505922104147808
KRT18P2,0.0050574683962246745
PPFIA3,0.005056842644955332
PPIAP6,0.005055615431511994
RP11-112N19.2,0.005053429027992718
RP11-22P6.2,0.0050520434795817415
AC091133.1,0.005051514499122435
ZNF852,0.00505137001623271
TBKBP1,0.005047917353365391
RP1-130H16.16,0.005047355191611174
ZNF695,0.005047284380705643
FAM83F,0.005044129932265068
RP13-200J3.2,0.005043696375332018
RP5-837J1.1,0.005042938947333194
GAPDHP71,0.0050420742804839205
RP11-21B23.2,0.005040789102815107
CTD-3018O17.3,0.005040307350097101
FAM86B3P,0.005039822804044494
RP11-220I1.4,0.0050394104136487075
EPB41L4B,0.005035695971263906
CNKSR2,0.005034599930584876
RPL17P37,0.005032821480541874
RP11-651P23.2,0.005032141731556867
RP11-772E11.1,0.0050287321323869505
VPS9D1-AS1,0.005026998408619925
C9orf72,0.005026506210653901
ZNF778,0.0050251363731672535
RFPL1S,0.005024814579375012
CYP11A1,0.005023747933287754
RP11-229P13.2,0.005023225484115789
FAM184A,0.0050183012290148
IGFL1,0.005018190618156171
PAX9,0.005018136926871591
RP11-385D13.1,0.0050179548447611055
HES2,0.005017441066195979
LINC00669,0.005017111141216909
RP11-175B9.3,0.005016967031236087
FAM166A,0.005016404189508761
AC011753.6,0.005014912282920143
RP11-391M1.4,0.005011484813246494
NFKBID,0.005011413371751375
RP11-539L10.3,0.005011314823767671
PDCD1LG2,0.005009857107037431
RP11-111M22.3,0.005008549511149009
RP1-124C6.1,0.0050067571286215905
AC239811.1,0.005005216559003925
RNF222,0.005003738178435351
TMCO6,0.005003366880194822
ABCA3,0.0050031654030226426
SERPINB7,0.00500162409645088
MTRNR2L10,0.004999879426003151
SIRPG,0.004997131564761408
TMEM254-AS1,0.004996523561170116
FLRT3,0.004996475209637129
SCAND2P,0.004992706892995466
RP11-340E6.2,0.004990387467362295
AC009961.3,0.004990209729735499
TRABD2A,0.004987668064957894
RP11-435O5.5,0.004986478422877944
RP11-761N21.2,0.004985682890426942
RP11-259P15.1,0.004984291218459241
TDRD6,0.004981557751881031
LA16c-380H5.5,0.00497864102178654
GS1-594A7.3,0.004978191920440266
RP11-166B2.3,0.004977855032384598
CYP4V2,0.004977451362612294
RP11-382N13.1,0.004977434159419231
DUSP8,0.004977262530154229
TMEM191C,0.004976466261382252
C1orf213,0.004975638948102374
VMAC,0.004974791320467547
HNRNPA3P14,0.004974764780623219
RP3-405J10.3,0.004973645608829123
PPP3CC,0.004972998893621582
CYP39A1,0.004971648927937553
LINC01024,0.0049704082935724345
FBXO36,0.004967630145036793
CDK5R1,0.004967588083571638
NBPF2P,0.004967124961736979
RP11-455F5.3,0.0049663926243660485
RP3-486D24.1,0.0049652343072670805
TRIM7,0.004964874162105052
RAB3B,0.004964828067019146
YWHAZP4,0.004963577728158839
RP11-268J15.5,0.004963095826024023
CDAN1,0.004957382975590626
RP11-336N8.4,0.004956951589000055
CDPF1,0.004956588040173742
RNF32,0.0049557935302148946
RP11-624D20.1,0.004954296539656003
ZNF341,0.004952706533334111
ZNF503,0.004952626326896964
RPS4XP9,0.004951976213090117
LINC00882,0.004951462300303111
PDE4B,0.004949051794361128
SCIN,0.004947706026276466
NDOR1,0.0049457770717196686
AC006461.2,0.00494517833450309
H2AFZP4,0.00494287064758634
ACTBL2,0.0049423819887727235
RP11-1094M14.1,0.004942344013160889
IGFBP1,0.004942333633441005
VWA5A,0.004941886366882509
RP11-81A22.5,0.004940833995165588
CTB-58E17.1,0.004939857279004328
PTP4A2P1,0.004939481922451288
LRRC69,0.004938909773829435
PAM16,0.004938456973783991
RP11-597K23.1,0.004937387614135512
TIGD6,0.0049372656456999515
CTD-2256P15.2,0.004935393318847926
SYT7,0.004934879127487206
GHRLOS,0.0049316703824973445
CD8A,0.004930713132940572
MAST1,0.004930360162951037
RP11-98G7.1,0.004930087753313889
RP11-391M20.1,0.004929837692886044
AC135048.13,0.004927815833679172
TNFRSF9,0.0049246453359105165
AC006160.4,0.004924261961182938
RP11-10K16.1,0.004923181691891397
RPL22P22,0.0049216226123167004
TCP1P1,0.004919771612814946
FAM71D,0.0049192938728246614
ELMO1,0.004918068787937745
DTWD2,0.004917253254527222
RP13-238F13.5,0.0049168936652463765
KNOP1P4,0.004915707186244322
ALG10B,0.004914259788770809
ZFPM2,0.004913485742583719
ATG2B,0.0049134399070778646
TOP3B,0.004910495534873511
RPS3P7,0.00490927809556879
ZNF782,0.0049084683919463495
hsa-mir-6080,0.004908295197603574
SLC2A13,0.004907729314357792
RP11-399N22.3,0.0049053334499969525
C11orf71,0.0049027998663895315
RP11-31F19.1,0.0049025831107154015
MURC,0.004902189191656198
RP11-245P10.8,0.00490074352133971
ZNF583,0.004898000098283724
ZSCAN20,0.004892028688391725
CTB-14A14.1,0.00489060224535958
RP11-166B14.1,0.004887525220151502
AC010327.2,0.004887209044051446
RPS18P13,0.004886825602529488
AC072052.7,0.004885602708244956
CTA-941F9.9,0.004881316189414218
FGF13,0.00488107090272683
RP13-188A5.1,0.004877019191146869
RPSAP53,0.004875881598665956
ZNF79,0.004874946196252679
EAF2,0.004874685608270945
MEIG1,0.004874365023108748
CTC-241F20.3,0.004873615821898186
HSP90AB6P,0.004873439135254037
DMGDH,0.004872380256308414
RSG1,0.004871547300644589
RP3-406P24.1,0.004871420888958295
CCDC157,0.004868910729601462
RP11-454H13.1,0.004868665815189855
TFEB,0.004867285110162765
HIN1L,0.004866114361078702
GBP6,0.004865932627185358
RP5-1052M9.1,0.004865131946818753
RP11-73E17.2,0.004863764566478885
TRPV4,0.00486190455764998
RP11-959F10.4,0.004861890171850157
EPHA7,0.0048608814171793345
PSMA6P1,0.004858246069328061
RP11-339B21.10,0.004857336180468225
ATP2C2,0.004855750613598334
RP4-654H19.2,0.004855716896049025
ZNF322P1,0.004855404359767787
RP11-10L12.4,0.004853601590872702
NEK10,0.004853234006526274
RPL9P30,0.0048529462183538865
CDON,0.00485281307657992
EIF2S2P5,0.004852106400912996
RP11-452L6.5,0.004850336206781872
RP11-330L19.1,0.004849693126961295
RP5-1112D6.4,0.00484956547688822
RP11-756P10.3,0.004849283481149711
ZFP69B,0.004848966307882384
C1orf145,0.0048475469874736
PA2G4P2,0.004846800187061953
RP1-102H19.8,0.004845418291765358
ZNF534,0.004845021911760644
NPM1P46,0.0048431342519581685
GLB1L,0.004843071670373389
AC022498.1,0.004842954328793964
RPS2P6,0.004840784237031869
OTX1,0.004839309177821709
P2RY1,0.004839227789978767
TTC6,0.0048385554029372665
RPL36AP45,0.004838339482984277
FAS,0.004836925340247835
AC104297.1,0.0048366195587460315
FBXO16,0.004835843344748952
KIAA0040,0.004835751122921036
ATP6AP1L,0.0048356378396541225
LINC00504,0.00483541678128236
HAS3,0.0048351213304334804
SLC4A8,0.0048338831468839214
RP13-88F20.1,0.004827713562817617
C12orf36,0.004827686844116303
RP11-762H8.2,0.0048263562959698
PRR5-ARHGAP8,0.004822650521659349
CYP51P1,0.0048217492103374065
CTB-113I20.2,0.004821666544854115
TIRAP,0.004821248041031557
KLHL26,0.004820679662018548
DNAJC27-AS1,0.004818943279138801
MN1,0.004817661436123965
TNNI2,0.004817344272353469
RP11-7G12.1,0.004814703944363941
GNG5P2,0.004814211676754488
RP5-1180E21.5,0.0048096640545806455
TP73,0.004808854328165809
RP11-95P2.3,0.004808604919853703
RP11-314N13.3,0.004808466922033409
RP11-932O9.10,0.004808112024820272
LEAP2,0.004807997814029516
TMEM140,0.004807373871589947
CTB-167B5.2,0.004807080227671474
GALNT14,0.004806698660190862
KIRREL3,0.004806635484737575
DPH6-AS1,0.004805461458613644
CD177,0.004803109150519183
BNIPL,0.004802960570696501
NDUFB8P2,0.004802902000573198
LHX9,0.00480129960151978
JPH1,0.004801210533906051
HMGB1P1,0.004800296030852521
RP11-137N23.1,0.004799394252286485
AP001597.1,0.004797591605583962
SMC1B,0.004797114831737967
ABHD6,0.0047969110259427905
AC006130.4,0.004794047771871373
EML6,0.004793247849985015
HIST1H2AL,0.004793015913942856
COLCA1,0.004792725898447003
RP11-39C10.1,0.004791863361420395
TEP1,0.004790914357012425
RP11-1217F2.3,0.004790699876145916
COL9A3,0.0047894605048593416
HMGN2P10,0.004788045055358933
RP4-635E18.7,0.0047870570702578325
HM13-IT1,0.004785543016425855
RABGAP1L-IT1,0.004785313422302257
FAM184B,0.004783014368638143
CTA-85E5.6,0.004782561496416782
RP11-120K9.2,0.004782189762588263
EEF1DP3,0.004782130703694719
SLC25A5P8,0.004780540028795914
TTC38,0.004779461431896338
CDKL1,0.004778067541468881
GAB2,0.0047779246926672354
RP11-434C1.1,0.004777221140824638
MDH1B,0.004776750699465653
ASTN2,0.004774945984986427
RP11-91G21.1,0.004772931271511871
CTC-436P18.3,0.004772694377490731
CA12,0.004772286193558021
LINC00920,0.004769648736143987
TMEM105,0.004769502406437165
MON1A,0.0047686283206307585
DENND2A,0.004767078856914162
LINC00601,0.004767001624884531
EDN2,0.004763467967976201
RP11-507K13.6,0.004763000670701447
CTC-232P5.4,0.004760877993451666
LMCD1,0.004759251700371079
TMCC1-AS1,0.0047585881403175686
SH3D21,0.004757428532915809
AC007383.3,0.004755902022406976
AL022237.3,0.004755593398187048
PREX1,0.0047551726879340546
ZC3H10,0.004755087569102716
RP11-745A24.2,0.004753302324393588
FGF18,0.004753073612842164
RP11-734J24.1,0.004751899028304561
ZNF25,0.004751348765446652
Z83851.1,0.004751100924744807
AC008592.3,0.004749668798808902
RP11-346C16.1,0.0047493066415849145
CTD-2182N23.1,0.004748957992653552
RPL15P1,0.004747429561252338
CTD-2206G10.1,0.004746850567314594
VAV2,0.004746466689571525
KIAA1324,0.004745349343701498
OSBPL6,0.004744694247223908
C15orf65,0.004743543498466243
RP11-355O1.11,0.004743368557972781
CTD-2651B20.2,0.004742487267237144
NPM1P8,0.004741471778679915
LINC00960,0.004741461442328893
PPIAP21,0.004739334872644585
RP3-347M6.1,0.004739035913666279
RP11-308B16.2,0.004738401984992196
GPAT2,0.004738353776544799
PRKCG,0.0047368647823177335
ZNF607,0.004736160779692218
LINS,0.00473598474896254
ZFP30,0.0047319829312009445
SLC52A3,0.004731797788578341
AC015933.2,0.004731793113604927
PIN4P1,0.004731768120477833
ANG,0.004731427377974963
PRSS36,0.004730530352256356
CITF22-92A6.1,0.004729407540643442
RP11-737O24.3,0.0047277042238303875
IQCH,0.004727701383644751
RP11-45P15.2,0.004726993534169498
RP11-242C24.2,0.004725541066654396
ZNF180,0.004724025660473663
RPL21P123,0.004723048231416945
LGR6,0.0047221695580079714
ZNF589,0.004721596170999338
AP000936.1,0.004720482088873615
ZNF570,0.004720188058117553
HPDL,0.004719936975830676
RP11-345L23.1,0.004718856437145692
C9orf84,0.0047177549408537285
KCNQ5,0.004717163313598068
BCL2,0.004716962130827656
DYNLL1P1,0.004716398626221515
AC009120.8,0.004715506644586492
CTD-2547L16.1,0.004713781245108529
RP11-23P13.7,0.004713324756493866
SLC9B2,0.004713044439161982
KRT8P42,0.004712243742334202
ADH1C,0.004711740692655786
RP11-484D2.3,0.004711335660404773
PDE1C,0.004710691430834505
IFITM2,0.004703747271924178
CTD-2366F13.1,0.004702604087709084
RP3-439F8.1,0.004702090469956966
CD99P1,0.00470126376447428
RPL30P13,0.0046997433673922175
RP11-744D14.1,0.004698563227208393
MYRF,0.004698084051930361
RPL19P13,0.004697680151701622
ADM2,0.004695200936819403
RP1-180M12.1,0.0046949538166104815
KRT18P36,0.004694535764837087
C4orf47,0.004694261638172868
RP11-345P4.9,0.004694152924781102
RP11-439L18.3,0.004694079481353977
BCMO1,0.004693959171698257
CREB3L1,0.004692421656894611
AC105020.1,0.004692222164560143
AK3P3,0.004691276435925797
HMGB1P4,0.004690089584014839
RP11-364M6.1,0.004687697741245429
MMP24,0.004687541130902328
RPL21P129,0.004686603907629959
RP11-13N13.2,0.004684650473408072
AC133785.1,0.004683790318186716
RP4-799P18.5,0.004681567058098876
SNRK,0.004680993403912725
PSMC1P1,0.004680932641920794
RPS26P3,0.004679583142214613
RP1-283E3.4,0.004678874517797938
CDK20,0.004678565264254667
CYP2S1,0.004678032749074807
DEPDC4,0.0046779645529634525
AC008964.1,0.004677828872369958
RP11-404J23.1,0.0046775598398059665
AC139143.2,0.004675141457825352
HDX,0.004674771396705361
CTC-273B12.6,0.004674753611039985
SMARCA5-AS1,0.004673826234082151
CPM,0.004671254735326054
KRT18P41,0.004670354901711038
MT-TM,0.004670234020979205
RP11-249L21.2,0.0046696932486212225
NDUFB1P1,0.004669589078513479
AC104076.2,0.0046692193795393145
RPL12P41,0.004667777256605821
AC003075.4,0.004667571795829537
FAM81A,0.004666852153822486
CDC20P1,0.004666666285641983
TBXAS1,0.0046663717585182125
FAM60BP,0.004666059127901785
AC016894.1,0.004664857383693342
AC026806.2,0.004664417176446001
ESR1,0.0046639651019584555
CTD-2124B8.2,0.004663894156831045
RP3-391O22.2,0.004663802658028541
LRP1B,0.004663411127738933
ZNF527,0.004663239293342379
RP11-173M1.8,0.004662941905139945
SNRPGP9,0.004661673235496155
CBX3P2,0.004660851900788045
RPL5P7,0.004657707773503562
RASSF6,0.004656890509770404
AC012065.5,0.004656004262955152
RP11-134E15.2,0.004655477745340723
SLC19A3,0.004655263662074878
GCHFR,0.0046537961712060216
BIRC7,0.004653495762378159
RP11-126D17.1,0.004651141259882582
AGBL3,0.00464828974579383
FAM83E,0.004647261739780026
RPL7P54,0.004646613862160353
RP11-245C23.3,0.004642914572919331
RP11-21L23.3,0.004639441959109134
RP11-4K16.2,0.00463857154794326
RP11-432F4.2,0.004637721930405746
RP4-739H11.4,0.004637614295220877
RBPMS2,0.004637036606780855
RP11-545I5.3,0.004634210752496745
RP11-563H6.1,0.004631997421029309
TMEM117,0.004628869248421155
HSD11B2,0.0046276073335568
RP11-773H22.4,0.004627397444724713
CISH,0.004626750338247728
EEF1A1P26,0.004626599444363856
CCNJ,0.004626448328887258
AC009974.11,0.004623473802344642
USP30,0.004622845864271648
ASTE1,0.004622481403749545
AC093818.1,0.004622072890593356
RP11-314A20.2,0.004620512834744418
RNF224,0.00461750268115631
AC007773.2,0.00461657752519072
RP11-1012A1.7,0.004615313902163003
IFI27,0.0046151173278881855
CELF4,0.004614237403429989
RP5-965F6.1,0.004612991255837829
C1QTNF3,0.0046106692806220555
RP11-245J9.4,0.004610375958962719
INHBA-AS1,0.004608163839290938
RP11-67L2.2,0.004608127629773136
CATSPER2P1,0.004608003212421383
ZNF708,0.004605338514296883
RPL21P28,0.004604669760109858
GADD45G,0.004603057987684097
AL161915.1,0.004602096982447166
RPS27P25,0.0045984427790954595
PPIAP7,0.004597126360017779
AMH,0.0045960448507566505
RP11-192H23.6,0.00459588578010116
BRSK1,0.004595660392440638
FOXN3,0.004595205608190605
RP11-462B18.1,0.0045940893177350796
BDH2P1,0.0045936515673179554
LCMT2,0.004593141851813756
MT1P1,0.004592472151742348
RP11-293A21.1,0.0045912452105415025
RPL21P38,0.0045907891727097585
RP11-983P16.2,0.00458867857036422
RP11-119F19.2,0.004588138514700428
RP5-1136G13.2,0.004586854336731374
RP11-167P11.2,0.0045861160100256
SCHIP1,0.0045859077128624125
RP11-379B18.5,0.0045837990491366725
RP11-313P22.1,0.004583793061701195
RP11-44B19.1,0.004582519647440563
AL162759.1,0.004582417475466093
APOBR,0.004581663879122076
LINC00346,0.004581389343460995
RP11-101E13.5,0.004580384224177136
FAM86C2P,0.00458024060676529
IL36RN,0.004578952081146935
FCGBP,0.004577852990718864
RP11-33O4.1,0.004577149663001481
CP,0.004572907409533848
ADHFE1,0.004570931209508332
RP11-795H16.2,0.004569030432049552
RPL7AP26,0.0045688315152230515
RP11-179A18.1,0.00456840606478507
CTD-2574D22.4,0.004566647527697619
HNRNPA1P12,0.004565372813637366
ZNF596,0.004562667709028818
ZNF287,0.0045584703939330565
PPP1R32,0.004557510726483074
RPS15AP12,0.00455718246218321
ATP5HP1,0.004555333604533441
RP11-413E1.2,0.004555252620622384
EFCAB13,0.004554835408368862
JHDM1D-AS1,0.004554340267651427
RPL3P8,0.004553480034556055
ZNF799,0.004552964822602547
LAG3,0.0045528837247295175
CTD-2620I22.2,0.004551954443340477
TNFRSF11B,0.004551687602645114
ZNF334,0.00455033060170857
WDR65,0.004549864275643082
MMEL1,0.004549834325170128
ZNF717,0.004548485727029783
RPL5P32,0.004546392103752094
SETD9,0.004545065954854341
RP11-1105G2.3,0.004544999255443575
PTPDC1,0.004544408739950282
AC138123.2,0.004543578552296176
CTC-425O23.2,0.004543514163780991
ARHGEF26-AS1,0.004542773022214464
RP11-810P12.1,0.004542009435204079
RP11-250B2.6,0.004541408699854226
CTC-512J14.1,0.004538461897727343
RAD9B,0.004537751482841436
RP11-247L20.4,0.004537142811939475
CTA-445C9.15,0.0045359421377073415
FAM221A,0.004533419158894703
RP11-25K19.1,0.0045322371522669965
MT-TR,0.004532029880128452
RP11-466F5.4,0.00453044685587682
ZNF283,0.004529211670160294
KRBA1,0.0045282071004263975
ZC3HAV1L,0.004527583230795867
RP1-179N16.6,0.0045272128151275124
RP11-69C13.1,0.004526558845607218
PABPC1P10,0.004524433257262128
RP5-926E3.1,0.004523233261736861
TUSC1,0.00452310948510465
MTND1P11,0.004522610229726838
AC092570.3,0.0045225836829181675
C10orf111,0.004521696327506159
HSPD1P7,0.0045196652123710886
TRAPPC5,0.004517868294790235
SLC25A5-AS1,0.004517113874754397
AC090286.2,0.004516546845557656
SCNN1D,0.004515640366693325
ZNF443,0.004514826374301936
RP11-72H11.1,0.004514678298444427
LINC00941,0.00451396396579911
RP11-21L23.2,0.004513302001213233
CAGE1,0.004511240824175724
TNPO1P1,0.004510198633061794
MORF4,0.004509135584374174
RP6-65G23.1,0.0045087140289032076
RP11-715J22.3,0.004508676882364732
ZNF30,0.004507021951906378
CTD-2555K7.1,0.004506567950195232
LARP4P,0.004505948344008765
FAM222A,0.004505623238354942
